# #nrj, cp, cm, Iz0, Iz1
8.365000000000000000e+02 1.009228883141306321e+00 1.013154382388712582e+00 3.033574898295028355e+00 3.925499247406261105e-03
8.365999755899999855e+02 1.010060818298884833e+00 1.010156301611281338e+00 3.030325679865248922e+00 9.548331239650487134e-05
8.367000122099999544e+02 1.013548697783193120e+00 1.007997086263250131e+00 3.032318676069665209e+00 -5.551611519942989403e-03
8.367999877900000456e+02 1.006058813186767598e+00 1.008419054846290575e+00 3.021716802049587258e+00 2.360241659522976931e-03
8.369000244100000145e+02 1.010907019723907618e+00 1.012185954105291996e+00 3.034639460743799422e+00 1.278934381384377872e-03
8.370000000000000000e+02 1.010586136397908952e+00 1.010146507619989364e+00 3.031098966026847474e+00 -4.396287779195873213e-04
8.370999755899999855e+02 1.009032622112301603e+00 1.008829834384346480e+00 3.026793684744972346e+00 -2.027877279551226763e-04
8.372000122099999544e+02 1.011638681939924789e+00 1.009007365104662046e+00 3.030969070566880585e+00 -2.631316835262742515e-03
8.372999877900000456e+02 1.006773864663346174e+00 1.009032125532537183e+00 3.023708985293825258e+00 2.258260869191008879e-03
8.374000244100000145e+02 1.013897437157746051e+00 1.009244593459865502e+00 3.034713045926417330e+00 -4.652843697880548746e-03
8.375000000000000000e+02 1.005024299914172081e+00 1.010521501644284115e+00 3.023318702337684627e+00 5.497201730112033502e-03
8.375999755899999855e+02 1.012776512649935068e+00 1.008231255706937279e+00 3.031511652535308521e+00 -4.545256942997788485e-03
8.377000122099999544e+02 1.007936110036895316e+00 1.011069425307219660e+00 3.028508303016172132e+00 3.133315270324343871e-03
8.377999877900000456e+02 1.007962501990008919e+00 1.008732113474847036e+00 3.025041923197284266e+00 7.696114848381174767e-04
8.379000244100000145e+02 1.013540333093142065e+00 1.008992037181699830e+00 3.033798555412262843e+00 -4.548295911442234996e-03
8.380000000000000000e+02 1.004949868413141711e+00 1.008507899054341017e+00 3.020186651201224315e+00 3.558030641199305677e-03
8.380999755899999855e+02 1.011744708786151525e+00 1.008690085566297912e+00 3.030652191528674155e+00 -3.054623219853613847e-03
8.382000122099999544e+02 1.009976897820027864e+00 1.008049924615235460e+00 3.027040233652894763e+00 -1.926973204792403749e-03
8.382999877900000456e+02 1.006772255941407179e+00 1.009026069885882171e+00 3.023697488740934247e+00 2.253813944474991615e-03
8.384000244100000145e+02 1.010587317179754585e+00 1.006293759806204946e+00 3.025321615478939297e+00 -4.293557373549639067e-03
8.385000000000000000e+02 1.007358246341421681e+00 1.009090606925024280e+00 3.024673279899668721e+00 1.732360583602599036e-03
8.385999755899999855e+02 1.011704700564456161e+00 1.005884592688101931e+00 3.026383939878837470e+00 -5.820107876354230214e-03
8.387000122099999544e+02 1.009106936661199105e+00 1.010278791880588889e+00 3.029078592812681769e+00 1.171855219389783542e-03
8.387999877900000456e+02 1.012538797105427602e+00 1.009692598757203408e+00 3.033347093793946847e+00 -2.846198348224193708e-03
8.389000244100000145e+02 1.006772149320600995e+00 1.007770794300180572e+00 3.021814415431172129e+00 9.986449795795770967e-04
8.390000000000000000e+02 1.007521994690342426e+00 1.006940510811227263e+00 3.021693758252354201e+00 -5.814838791151633046e-04
8.390999755899999855e+02 1.012104076525258245e+00 1.007995221680023645e+00 3.030148947307922835e+00 -4.108854845234599651e-03
8.392000122099999544e+02 1.004157499143991883e+00 1.009139732715321092e+00 3.019945847788969129e+00 4.982233571329208743e-03
8.392999877900000456e+02 1.011443120349138747e+00 1.007314254095647232e+00 3.028136061667179302e+00 -4.128866253491514371e-03
8.394000244100000145e+02 1.007782445230471779e+00 1.008205519387655569e+00 3.023981946927191355e+00 4.230741571837892678e-04
8.395000000000000000e+02 1.010028671584937365e+00 1.008578904521316932e+00 3.027911364159381780e+00 -1.449767063620432950e-03
8.395999755899999855e+02 1.009939735402885619e+00 1.006521577410865342e+00 3.024691969220626220e+00 -3.418157992020276481e-03
8.397000122099999544e+02 1.011779549400857237e+00 1.007772756048890717e+00 3.029328458174622263e+00 -4.006793351966519978e-03
8.397999877900000456e+02 1.008938405384957715e+00 1.004727754465737366e+00 3.020499239776042621e+00 -4.210650919220348953e-03
8.399000244100000145e+02 1.007743242670173123e+00 1.009636933800185155e+00 3.026070264705537749e+00 1.893691130012031820e-03
8.400000000000000000e+02 1.013051272794367241e+00 1.008296550091955179e+00 3.032021734329483298e+00 -4.754722702412061963e-03
